username,prob_name,category,code,grade,timestamp,date,time,correct,practice,quiz_time,mastery,mastery_timestamp,mastery_date,mastery_time,probs_before_mastery,time_to_mastery
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:24:28,2024-11-26,14:24:28,1,1,,0,,,,201,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:26:23,2024-11-26,14:26:23,1,1,,0,,,,205,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:27:23,2024-11-26,14:27:23,1,1,,0,,,,206,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:27:32,2024-11-26,14:27:32,0,1,,0,,,,207,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:27:53,2024-11-26,14:27:53,1,1,,0,,,,208,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:28:01,2024-11-26,14:28:01,1,1,,0,,,,210,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:28:19,2024-11-26,14:28:19,1,1,,0,,,,211,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:28:52,2024-11-26,14:28:52,1,1,,0,,,,212,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:28:59,2024-11-26,14:28:59,1,1,,0,,,,213,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:29:05,2024-11-26,14:29:05,1,1,,0,,,,214,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:29:12,2024-11-26,14:29:12,1,1,,0,,,,216,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:29:29,2024-11-26,14:29:29,0,1,,0,,,,217,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:29:40,2024-11-26,14:29:40,1,1,,0,,,,218,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:29:49,2024-11-26,14:29:49,1,1,,0,,,,219,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:29:57,2024-11-26,14:29:57,1,1,,0,,,,220,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:30:18,2024-11-26,14:30:18,1,1,,0,,,,221,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:30:29,2024-11-26,14:30:29,1,1,,0,,,,222,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:30:40,2024-11-26,14:30:40,1,1,,0,,,,223,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:30:48,2024-11-26,14:30:48,1,1,,0,,,,224,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:30:56,2024-11-26,14:30:56,1,1,,0,,,,226,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:05,2024-11-26,14:31:05,1,1,,0,,,,227,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:11,2024-11-26,14:31:11,1,1,,0,,,,228,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:19,2024-11-26,14:31:19,1,1,,0,,,,229,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:27,2024-11-26,14:31:27,1,1,,0,,,,230,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:33,2024-11-26,14:31:33,1,1,,0,,,,232,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:39,2024-11-26,14:31:39,1,1,,0,,,,233,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:31:49,2024-11-26,14:31:49,1,1,,0,,,,234,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:32:05,2024-11-26,14:32:05,1,1,,0,,,,235,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:32:16,2024-11-26,14:32:16,1,1,,0,,,,236,0 days 00:00:00
CharlotteC14,LE6,LE,le_as6,6,2024-11-26 14:32:22,2024-11-26,14:32:22,1,1,,0,,,,237,0 days 00:00:00
CharlotteC14,LE8,LE,le_comp8,8,2024-12-12 14:59:20,2024-12-12,14:59:20,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,LE8,LE,le_comp8,8,2024-12-12 14:59:25,2024-12-12,14:59:25,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,LE8,LE,le_comp8,8,2024-12-12 14:59:31,2024-12-12,14:59:31,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,LG,LG,lg_tg,4,2024-11-26 14:49:36,2024-11-26,14:49:36,0,1,,0,,,,250,0 days 00:00:00
CharlotteC14,LG,LG,lg_tg,4,2024-11-26 14:54:50,2024-11-26,14:54:50,1,1,,0,,,,264,0 days 00:00:00
CharlotteC14,LG3,LG,lg_bar,3,2024-08-29 13:40:11,2024-08-29,13:40:11,0,0,2024-08-29 13:39:39,0,2024-12-17 14:31:30,2024-12-17,14:31:30,0,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-08-29 13:40:53,2024-08-29,13:40:53,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,0,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-08-29 13:41:49,2024-08-29,13:41:49,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,5,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-08-29 13:42:28,2024-08-29,13:42:28,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,7,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-12 15:05:19,2024-12-12,15:05:19,1,0,2024-12-12 15:05:11,0,2024-12-17 14:31:30,2024-12-17,14:31:30,462,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-12 15:05:26,2024-12-12,15:05:26,1,0,2024-12-12 15:05:11,0,2024-12-17 14:31:30,2024-12-17,14:31:30,462,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-12 15:05:36,2024-12-12,15:05:36,1,0,2024-12-12 15:05:11,0,2024-12-17 14:31:30,2024-12-17,14:31:30,462,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:06:53,2024-12-17,14:06:53,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:08:54,2024-12-17,14:08:54,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:09:32,2024-12-17,14:09:32,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:13:00,2024-12-17,14:13:00,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:13:34,2024-12-17,14:13:34,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:14:08,2024-12-17,14:14:08,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:14:55,2024-12-17,14:14:55,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:15:34,2024-12-17,14:15:34,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:15:48,2024-12-17,14:15:48,0,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:16:04,2024-12-17,14:16:04,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:16:20,2024-12-17,14:16:20,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:16:30,2024-12-17,14:16:30,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,28,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:17:37,2024-12-17,14:17:37,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,1,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:17:53,2024-12-17,14:17:53,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,3,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:18:17,2024-12-17,14:18:17,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,5,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:18:39,2024-12-17,14:18:39,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,7,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:18:58,2024-12-17,14:18:58,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,10,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:19:48,2024-12-17,14:19:48,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,17,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:20:04,2024-12-17,14:20:04,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,20,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:20:23,2024-12-17,14:20:23,1,1,,0,2024-12-17 14:31:30,2024-12-17,14:31:30,26,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:21:01,2024-12-17,14:21:01,1,0,2024-12-17 14:20:35,0,2024-12-17 14:31:30,2024-12-17,14:31:30,35,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:21:26,2024-12-17,14:21:26,1,0,2024-12-17 14:20:35,0,2024-12-17 14:31:30,2024-12-17,14:31:30,40,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:21:38,2024-12-17,14:21:38,1,0,2024-12-17 14:20:35,0,2024-12-17 14:31:30,2024-12-17,14:31:30,43,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:22:13,2024-12-17,14:22:13,1,0,2024-12-17 14:20:35,0,2024-12-17 14:31:30,2024-12-17,14:31:30,48,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:22:47,2024-12-17,14:22:47,1,0,2024-12-17 14:20:35,0,2024-12-17 14:31:30,2024-12-17,14:31:30,51,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:23:38,2024-12-17,14:23:38,1,0,2024-12-17 14:23:13,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:24:08,2024-12-17,14:24:08,1,0,2024-12-17 14:23:13,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:24:38,2024-12-17,14:24:38,1,0,2024-12-17 14:23:13,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:24:47,2024-12-17,14:24:47,1,0,2024-12-17 14:23:13,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:25:31,2024-12-17,14:25:31,1,0,2024-12-17 14:23:13,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:26:32,2024-12-17,14:26:32,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:26:57,2024-12-17,14:26:57,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:27:06,2024-12-17,14:27:06,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:27:51,2024-12-17,14:27:51,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:28:14,2024-12-17,14:28:14,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:28:18,2024-12-17,14:28:18,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:28:18,2024-12-17,14:28:18,1,0,2024-12-17 14:26:23,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:29:08,2024-12-17,14:29:08,1,0,2024-12-17 14:28:58,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:30:43,2024-12-17,14:30:43,1,0,2024-12-17 14:28:58,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:30:58,2024-12-17,14:30:58,1,0,2024-12-17 14:28:58,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:31:09,2024-12-17,14:31:09,1,0,2024-12-17 14:28:58,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:31:19,2024-12-17,14:31:19,1,0,2024-12-17 14:28:58,0,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:31:39,2024-12-17,14:31:39,1,0,2024-12-17 14:31:30,1,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:31:48,2024-12-17,14:31:48,1,0,2024-12-17 14:31:30,1,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:33:21,2024-12-17,14:33:21,1,0,2024-12-17 14:31:30,1,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:33:28,2024-12-17,14:33:28,1,0,2024-12-17 14:31:30,1,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2024-12-17 14:34:15,2024-12-17,14:34:15,1,0,2024-12-17 14:31:30,1,2024-12-17 14:31:30,2024-12-17,14:31:30,55,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2025-01-07 13:55:47,2025-01-07,13:55:47,0,1,,1,2024-12-17 14:31:30,2024-12-17,14:31:30,8,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2025-01-07 14:29:08,2025-01-07,14:29:08,1,0,2025-01-07 14:28:44,1,2024-12-17 14:31:30,2024-12-17,14:31:30,8,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2025-01-07 14:29:47,2025-01-07,14:29:47,1,0,2025-01-07 14:28:44,1,2024-12-17 14:31:30,2024-12-17,14:31:30,8,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2025-01-07 14:30:30,2025-01-07,14:30:30,1,0,2025-01-07 14:28:44,1,2024-12-17 14:31:30,2024-12-17,14:31:30,8,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2025-01-07 14:31:31,2025-01-07,14:31:31,1,0,2025-01-07 14:28:44,1,2024-12-17 14:31:30,2024-12-17,14:31:30,8,110 days 00:51:19
CharlotteC14,LG3,LG,lg_bar,3,2025-01-07 14:31:50,2025-01-07,14:31:50,1,0,2025-01-07 14:28:44,1,2024-12-17 14:31:30,2024-12-17,14:31:30,8,110 days 00:51:19
CharlotteC14,MD,MD,md_facts,4,2024-12-10 14:05:39,2024-12-10,14:05:39,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,MD,MD,md_facts,4,2024-12-10 14:05:48,2024-12-10,14:05:48,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,MD,MD,md_facts,4,2024-12-10 14:06:01,2024-12-10,14:06:01,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,MD,MD,md_facts,4,2024-12-10 14:06:26,2024-12-10,14:06:26,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,MD,MD,md_facts,4,2024-12-10 14:06:32,2024-12-10,14:06:32,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,MD,MD,md_facts,4,2024-12-10 14:06:46,2024-12-10,14:06:46,0,1,,0,,,,462,0 days 00:00:00
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 11:59:57,2024-07-31,11:59:57,1,0,2024-07-31 11:59:47,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_div_234510,2,2024-07-31 12:00:06,2024-07-31,12:00:06,1,0,2024-07-31 11:59:47,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:01:03,2024-07-31,12:01:03,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:01:12,2024-07-31,12:01:12,0,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:01:44,2024-07-31,12:01:44,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:01:51,2024-07-31,12:01:51,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:01:56,2024-07-31,12:01:56,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:19,2024-07-31,12:02:19,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:25,2024-07-31,12:02:25,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:31,2024-07-31,12:02:31,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:39,2024-07-31,12:02:39,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:47,2024-07-31,12:02:47,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:53,2024-07-31,12:02:53,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:02:59,2024-07-31,12:02:59,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:03:06,2024-07-31,12:03:06,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:03:12,2024-07-31,12:03:12,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:03:22,2024-07-31,12:03:22,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:03:39,2024-07-31,12:03:39,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:03:55,2024-07-31,12:03:55,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:04:01,2024-07-31,12:04:01,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:04:07,2024-07-31,12:04:07,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:04:13,2024-07-31,12:04:13,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:04:29,2024-07-31,12:04:29,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:04:43,2024-07-31,12:04:43,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:04:49,2024-07-31,12:04:49,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:01,2024-07-31,12:05:01,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:17,2024-07-31,12:05:17,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:23,2024-07-31,12:05:23,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:35,2024-07-31,12:05:35,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:45,2024-07-31,12:05:45,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:52,2024-07-31,12:05:52,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:05:58,2024-07-31,12:05:58,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:06:09,2024-07-31,12:06:09,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:06:31,2024-07-31,12:06:31,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:06:45,2024-07-31,12:06:45,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:06:53,2024-07-31,12:06:53,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:06:59,2024-07-31,12:06:59,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:05,2024-07-31,12:07:05,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:11,2024-07-31,12:07:11,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:18,2024-07-31,12:07:18,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:23,2024-07-31,12:07:23,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:29,2024-07-31,12:07:29,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:34,2024-07-31,12:07:34,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:40,2024-07-31,12:07:40,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:07:46,2024-07-31,12:07:46,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:08:26,2024-07-31,12:08:26,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:08:34,2024-07-31,12:08:34,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:08:42,2024-07-31,12:08:42,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:08:47,2024-07-31,12:08:47,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:08:51,2024-07-31,12:08:51,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
CharlotteC14,MD2,MD,md_mult_234510,2,2024-07-31 12:09:01,2024-07-31,12:09:01,1,1,,0,2024-08-28 12:32:03,2024-08-28,12:32:03,21,28 days 00:32:06
